gameweek,player_id,web_name,position,team_name,xp_predicted,now_cost_at_prediction,selected_by_percent_at_prediction,actual_points,points_per_game_at_prediction,ep_next_at_prediction,start_rate_at_prediction,xp_fresh_at_prediction,xp_horizon_at_prediction,xp_model_at_prediction,ep_x_start_rate_at_prediction,ep_x_availability_at_prediction
3,50,Burrowes,MID,Aston Villa,0.0,4.5,0.7,0.0,,,,,,,,
3,44,Bailey,MID,Aston Villa,0.27,5.5,0.1,0.0,,,,,,,,
3,38,A.García,DEF,Aston Villa,0.06,4.0,1.7,0.0,,,,,,,,
3,37,Lindelöf,DEF,Aston Villa,1.94,4.5,0.3,6.0,,,,,,,,
3,434,J.Fletcher,MID,Man Utd,0.0,5.0,0.0,0.0,,,,,,,,
3,205,Sosa,DEF,Crystal Palace,0.0,4.5,0.0,0.0,,,,,,,,
3,199,Benitez,GKP,Crystal Palace,0.06,4.5,0.1,0.0,,,,,,,,
3,191,Borges Rodrigues,MID,Coventry City,0.0,4.5,0.2,0.0,,,,,,,,
3,189,Shepherd,MID,Coventry City,0.0,4.5,0.3,0.0,,,,,,,,
3,187,Eccles,MID,Coventry City,0.0,4.9,0.0,0.0,,,,,,,,
3,444,Jaouen,GKP,Newcastle,0.0,4.5,0.0,0.0,,,,,,,,
3,443,Gillespie,GKP,Newcastle,0.0,4.5,0.0,0.0,,,,,,,,
3,442,Pope,GKP,Newcastle,1.66,5.0,1.2,0.0,,,,,,,,
3,441,Obi,FWD,Man Utd,0.0,4.5,1.2,0.0,,,,,,,,
3,440,Zirkzee,FWD,Man Utd,0.36,5.4,0.5,0.0,,,,,,,,
3,438,Fletcher,MID,Man Utd,0.0,4.5,0.3,0.0,,,,,,,,
3,470,Morato,DEF,Nott'm Forest,0.88,5.0,0.0,0.0,,,,,,,,
3,468,John,GKP,Nott'm Forest,0.3,4.5,0.1,0.0,,,,,,,,
3,201,Muñoz,DEF,Nott'm Forest,2.86,5.4,7.0,1.0,,,,,,,,
3,179,Latibeaudiere,DEF,Coventry City,0.0,4.0,0.0,0.0,,,,,,,,
3,178,Bidwell,DEF,Coventry City,0.0,4.0,0.1,0.0,,,,,,,,
3,174,Kitching,DEF,Coventry City,0.0,4.0,0.6,0.0,,,,,,,,
3,172,Wilson,GKP,Coventry City,0.0,4.5,0.4,0.0,,,,,,,,
3,171,Dovin,GKP,Coventry City,0.0,4.0,1.5,0.0,,,,,,,,
3,614,Hadjam,DEF,Brighton,4.29,4.5,0.0,0.0,,,,,,,,
3,578,Mudryk,MID,Chelsea,0.0,5.4,0.0,1.0,,,,,,,,
3,561,Anselmino,DEF,Chelsea,0.0,4.5,0.0,0.0,,,,,,,,
3,609,Shahar,DEF,Newcastle,3.21,4.0,0.2,0.0,,,,,,,,
3,466,Neave,FWD,Newcastle,0.0,4.5,0.8,0.0,,,,,,,,
3,560,Penders,GKP,Chelsea,0.0,4.5,0.1,0.0,,,,,,,,
3,170,Emegha,FWD,Chelsea,0.0,5.0,0.1,0.0,,,,,,,,
3,169,Mheuka,FWD,Chelsea,0.0,4.5,0.4,0.0,,,,,,,,
3,163,D.Essugo,MID,Chelsea,0.0,4.5,0.2,0.0,,,,,,,,
3,158,Gittens,MID,Chelsea,0.11,5.9,0.0,0.0,,,,,,,,
3,147,Tosin,DEF,Chelsea,0.16,4.5,0.2,0.0,,,,,,,,
3,477,Abbott,DEF,Nott'm Forest,0.1,4.0,0.2,0.0,,,,,,,,
3,476,O.Richards,DEF,Nott'm Forest,0.0,4.0,0.2,0.0,,,,,,,,
3,145,Fofana,DEF,Chelsea,0.57,5.0,0.1,3.0,,,,,,,,
3,136,Welbeck,FWD,Chelsea,0.67,5.9,0.9,1.0,,,,,,,,
3,624,Cozier-Duberry,MID,Brighton,2.14,5.0,0.0,0.0,,,,,,,,
3,518,P.M.Sarr,MID,Spurs,0.72,4.9,0.2,0.0,,,,,,,,
3,495,Austin,GKP,Spurs,0.0,4.0,0.9,0.0,,,,,,,,
3,590,Benda,GKP,Nott'm Forest,0.0,4.5,0.1,0.0,,,,,,,,
3,581,Diomande,DEF,Nott'm Forest,0.0,5.5,0.6,1.0,,,,,,,,
3,489,Yates,MID,Nott'm Forest,0.11,4.5,1.5,0.0,,,,,,,,
3,22,Nwaneri,MID,Arsenal,0.0,5.4,0.0,0.0,,,,,,,,
3,3,Meslier,GKP,Arsenal,0.0,5.0,0.0,0.0,,,,,,,,
3,126,O'Riley,MID,Brighton,0.27,5.5,0.1,0.0,,,,,,,,
3,550,Jocelin.T,MID,Sunderland,0.05,5.0,0.0,0.0,,,,,,,,
3,120,Svoboda,DEF,Brighton,0.0,5.0,0.1,0.0,,,,,,,,
3,118,Igor,DEF,Brighton,0.05,4.5,0.1,0.0,,,,,,,,
3,117,Coppola,DEF,Brighton,0.13,4.5,0.0,0.0,,,,,,,,
3,113,F.Kadıoğlu,DEF,Brighton,3.72,4.4,2.1,2.0,,,,,,,,
3,314,Ogbene,MID,Ipswich Town,0.0,5.0,0.0,0.0,,,,,,,,
3,66,Soler,DEF,Bournemouth,0.0,4.0,0.2,0.0,,,,,,,,
3,62,Diakité,DEF,Bournemouth,0.8,5.0,0.2,0.0,,,,,,,,
3,307,Johnson,DEF,Ipswich Town,0.0,4.0,0.1,0.0,,,,,,,,
3,27,G.Jesus,FWD,Arsenal,0.17,5.9,0.3,0.0,,,,,,,,
3,25,Gyökeres,FWD,Arsenal,1.38,7.4,5.6,1.0,,,,,,,,
3,23,Fábio Vieira,MID,Arsenal,0.0,5.5,0.0,0.0,,,,,,,,
4,367,Gakpo,MID,Liverpool,5.09,7.2,13.1,1.0,9.3,9.3,0.9,,,,,
4,426,B.Fernandes,MID,Man Utd,3.43,12.0,47.1,2.0,9.0,9.0,0.95,,,,,
4,572,Tzolakis,GKP,Hull City,2.65,4.6,8.9,2.0,8.7,8.7,0.84,,,,,
4,399,Cherki,MID,Man City,1.85,7.8,30.4,1.0,8.3,8.3,0.56,,,,,
4,279,Ajayi,DEF,Hull City,3.08,4.1,10.7,1.0,8.3,8.3,0.84,,,,,
4,15,Ødegaard,MID,Arsenal,2.56,6.6,12.6,3.0,8.0,8.0,0.64,,,,,
4,411,Haaland,FWD,Man City,3.4,15.5,71.2,9.0,8.0,8.0,0.93,,,,,
4,69,Scott,MID,Bournemouth,3.11,6.0,3.8,4.0,8.0,8.0,0.93,,,,,
4,586,Mendy,DEF,Hull City,3.37,4.0,6.6,1.0,8.0,8.0,0.84,,,,,
4,379,Isak,FWD,Liverpool,2.59,9.0,19.4,2.0,7.7,7.7,0.51,,,,,
4,277,Egan,DEF,Hull City,3.16,4.1,6.1,2.0,7.7,7.7,0.84,,,,,
4,391,Gvardiol,DEF,Man City,1.95,5.6,19.7,11.0,7.3,7.3,0.64,,,,,
4,12,Saka,MID,Arsenal,4.12,9.5,11.3,8.0,7.3,7.3,0.79,,,,,
4,8,Calafiori,DEF,Arsenal,4.38,5.7,47.1,6.0,7.3,7.3,0.74,,,,,
4,330,Bogle,DEF,Leeds,5.31,4.5,1.2,15.0,7.3,7.3,0.9,,,,,
4,229,Tarkowski,DEF,Everton,3.99,6.0,11.2,8.0,7.0,7.0,0.98,,,,,
4,154,Palmer,MID,Chelsea,5.07,9.6,21.2,5.0,7.0,7.0,0.77,,,,,
4,165,João Pedro,FWD,Chelsea,5.09,7.7,72.1,12.0,7.0,7.0,0.88,,,,,
4,98,Janelt,MID,Brentford,1.99,5.0,1.3,4.0,7.0,7.0,0.62,,,,,
4,427,Mbeumo,MID,Man Utd,3.12,7.9,25.9,2.0,7.0,7.0,0.88,,,,,
4,68,Tavernier,MID,Bournemouth,4.01,6.0,3.0,8.0,7.0,7.0,0.88,,,,,
4,115,De Cuyper,DEF,Brighton,4.17,4.7,19.0,11.0,7.0,7.0,0.65,,,,,
4,10,White,DEF,Arsenal,2.28,5.5,7.7,1.0,6.7,6.7,0.52,,,,,
4,282,Giles,DEF,Hull City,2.74,4.0,1.2,4.0,6.7,6.7,0.84,,,,,
4,388,Guéhi,DEF,Man City,2.96,6.0,18.7,6.0,6.7,6.7,0.95,,,,,
4,268,King,MID,Fulham,1.45,5.5,1.0,3.0,6.3,6.3,0.62,,,,,
4,40,Rogers,MID,Chelsea,5.27,7.6,27.5,8.0,6.3,6.3,0.98,,,,,
4,335,Stach,MID,Leeds,3.95,6.0,2.9,3.0,6.3,6.3,0.84,,,,,
4,480,Gibbs-White,MID,Nott'm Forest,2.68,7.9,9.3,8.0,6.0,6.0,0.95,,,,,
4,504,Vuskovic,DEF,Brighton,5.72,5.0,2.7,6.0,6.0,6.0,0.84,,,,,
4,565,M.Sangaré,MID,Brentford,2.83,5.7,14.5,4.0,6.0,6.0,0.84,,,,,
4,454,Elanga,MID,Newcastle,1.94,6.1,10.9,0.0,6.0,6.0,0.6,,,,,
4,449,Hall,DEF,Newcastle,3.05,5.1,11.3,0.0,6.0,6.0,0.77,,,,,
4,86,Lewis-Potter,MID,Brentford,2.74,5.5,2.2,1.0,6.0,6.0,0.74,,,,,
4,544,Xhaka,MID,Sunderland,1.81,5.5,4.5,1.0,6.0,6.0,0.9,,,,,
4,453,Barnes,MID,Newcastle,2.68,6.0,1.8,2.0,5.7,5.7,0.69,,,,,
4,26,Havertz,FWD,Arsenal,2.01,7.5,7.2,1.0,5.3,5.3,0.49,,,,,
4,88,Kayode,DEF,Brentford,3.87,4.6,9.2,1.0,5.3,5.3,0.98,,,,,
4,124,Groß,MID,Brighton,3.17,5.5,16.1,17.0,5.3,5.3,0.67,,,,,
4,204,Mitchell,DEF,Crystal Palace,4.9,4.5,5.4,1.0,5.3,5.3,0.97,,,,,
4,332,Justin,DEF,Leeds,3.89,4.5,1.5,2.0,5.3,5.3,0.72,,,,,
4,237,Ndiaye,MID,Man City,2.26,5.9,10.5,1.0,5.3,5.3,0.9,,,,,
4,242,George,MID,Everton,1.47,5.5,0.4,3.0,5.0,5.0,0.39,,,,,
4,4,Gabriel,DEF,Arsenal,4.57,8.0,25.0,9.0,5.0,5.0,0.87,,,,,
4,469,N.Williams,DEF,Nott'm Forest,2.61,5.0,8.3,2.0,5.0,5.0,0.97,,,,,
4,94,Schade,MID,Brentford,3.97,6.0,4.0,15.0,5.0,5.0,0.9,,,,,
4,385,Trafford,GKP,Leeds,1.72,5.0,5.3,3.0,5.0,5.0,0.44,,,,,
4,1,Raya,GKP,Arsenal,4.04,6.0,38.7,14.0,5.0,5.0,0.98,,,,,
4,368,Szoboszlai,MID,Liverpool,5.04,7.0,39.1,3.0,5.0,5.0,0.97,,,,,
4,173,Thomas,DEF,Coventry City,6.39,4.0,8.7,0.0,5.0,5.0,0.84,,,,,
4,236,Dewsbury-Hall,MID,Everton,3.16,6.5,4.4,2.0,5.0,5.0,0.87,,,,,
4,334,Muharemović,DEF,Leeds,6.43,5.0,3.3,7.0,4.7,4.7,0.84,,,,,
4,432,Mainoo,MID,Man Utd,1.05,5.5,1.2,4.0,4.7,4.7,0.51,,,,,
4,286,Belloumi,MID,Hull City,1.67,5.0,0.9,13.0,4.7,4.7,0.84,,,,,
4,428,Cunha,MID,Man Utd,2.2,7.9,7.3,2.0,4.7,4.7,0.85,,,,,
4,230,Branthwaite,DEF,Everton,1.96,5.5,1.8,6.0,4.3,4.3,0.49,,,,,
4,464,Wissa,FWD,Newcastle,1.91,6.2,16.7,2.0,4.3,4.3,0.44,,,,,
4,542,E.Le Fée,MID,Sunderland,2.35,5.9,5.3,0.0,4.3,4.3,0.92,,,,,
4,127,Gomez,MID,Brighton,4.2,5.0,4.9,3.0,4.3,4.3,0.8,,,,,
4,397,Semenyo,MID,Man City,2.62,8.4,18.4,3.0,4.3,4.3,0.98,,,,,
4,87,Ajer,DEF,Brentford,2.69,4.5,5.0,1.0,4.3,4.3,0.7,,,,,
4,483,Ndoye,MID,Nott'm Forest,1.34,5.5,0.7,1.0,4.3,4.3,0.6,,,,,
4,593,Dedić,DEF,Newcastle,4.16,4.5,3.6,0.0,4.3,4.3,0.84,,,,,
4,533,Mukiele,DEF,Sunderland,2.31,5.5,2.3,0.0,6.5,4.3,0.78,,,,,
4,553,Isidor,FWD,Sunderland,0.48,5.5,1.3,1.0,4.3,4.3,0.18,,,,,
4,377,Munoz,MID,Liverpool,2.87,6.5,1.3,1.0,4.3,4.3,0.72,,,,,
4,13,Rice,MID,Arsenal,3.44,7.4,13.8,6.0,4.3,4.3,0.95,,,,,
4,472,Murillo,DEF,Nott'm Forest,2.12,5.5,1.6,6.0,4.3,4.3,0.79,,,,,
4,258,Castagne,DEF,Fulham,1.82,4.5,0.9,6.0,4.3,4.3,0.7,,,,,
4,316,Emersonn,FWD,Ipswich Town,1.99,5.5,1.7,12.0,4.0,4.0,0.84,,,,,
4,327,Bijol,DEF,Leeds,3.04,5.0,0.9,0.0,4.0,4.0,0.6,,,,,
4,96,Damsgaard,MID,Brentford,2.31,5.5,0.5,1.0,4.0,4.0,0.64,,,,,
4,471,Milenković,DEF,Nott'm Forest,2.49,5.5,1.6,0.0,4.0,4.0,0.98,,,,,
4,597,Suzuki,GKP,Aston Villa,3.95,5.0,1.4,2.0,6.0,4.0,0.72,,,,,
4,249,Barry,FWD,Everton,2.91,5.6,5.4,2.0,4.0,4.0,0.72,,,,,
4,532,Ballard,DEF,Sunderland,2.13,4.9,3.7,0.0,4.0,4.0,0.77,,,,,
4,280,Coyle,DEF,Hull City,2.78,4.0,0.5,1.0,4.0,4.0,0.84,,,,,
4,244,Armstrong,MID,Everton,1.42,5.0,0.4,3.0,3.7,3.7,0.47,,,,,
4,233,Mykolenko,DEF,Everton,3.15,4.5,1.9,11.0,3.7,3.7,0.92,,,,,
4,226,Pickford,GKP,Everton,2.92,5.5,8.6,6.0,3.7,3.7,1.0,,,,,
4,460,Willock,MID,Newcastle,1.34,5.0,0.5,1.0,3.7,3.7,0.41,,,,,
4,557,Tzolis,MID,Arsenal,2.69,6.5,17.9,3.0,3.7,3.7,0.84,,,,,
4,398,Foden,MID,Man City,2.03,7.0,5.0,-2.0,3.7,3.7,0.63,,,,,
4,82,Kelleher,GKP,Brentford,2.96,5.0,6.8,3.0,3.7,3.7,0.98,,,,,
4,79,Evanilson,FWD,Bournemouth,3.17,6.0,3.3,5.0,3.7,3.7,0.9,,,,,
4,591,Enciso,MID,Ipswich Town,2.69,5.5,0.8,2.0,3.7,3.7,0.84,,,,,
4,570,Palacios,MID,Fulham,1.76,5.5,0.2,0.0,3.7,3.7,0.84,,,,,
4,211,Yeremy,MID,Crystal Palace,3.69,5.5,0.3,1.0,3.7,3.7,0.68,,,,,
4,290,Slater,MID,Hull City,1.6,4.5,5.0,2.0,3.7,3.7,0.84,,,,,
4,605,Yalcouyé,MID,Brighton,4.35,4.5,2.6,8.0,3.7,3.7,0.72,,,,,
4,112,Van Hecke,DEF,Spurs,3.75,4.9,7.1,8.0,3.3,3.3,0.97,,,,,
4,569,Gonzalo,FWD,Fulham,1.4,6.0,4.3,2.0,3.3,3.3,0.84,,,,,
4,214,Kamada,MID,Crystal Palace,3.05,5.0,0.3,8.0,3.3,3.3,0.74,,,,,
4,474,Jair Cunha,DEF,Nott'm Forest,1.12,4.5,0.2,0.0,3.3,3.3,0.47,,,,,
4,390,Rúben,DEF,Man City,2.01,5.5,1.8,6.0,3.3,3.3,0.77,,,,,
4,156,Neto,MID,Chelsea,3.88,6.5,1.3,2.0,3.3,3.3,0.74,,,,,
4,346,Calvert-Lewin,FWD,Leeds,4.88,6.0,24.6,10.0,3.3,3.3,0.87,,,,,
4,350,A.Becker,GKP,Liverpool,3.39,5.5,3.8,9.0,3.3,3.3,0.8,,,,,
4,551,N.Angulo,MID,Sunderland,0.97,5.0,0.1,2.0,3.3,3.3,0.46,,,,,
4,567,Horníček,GKP,Newcastle,3.91,5.0,1.2,1.0,3.3,3.3,0.84,,,,,
4,116,Dunk,DEF,Brighton,4.08,4.5,1.3,12.0,3.3,3.3,0.88,,,,,
4,384,Donnarumma,GKP,Man City,2.1,5.5,7.8,7.0,3.3,3.3,0.93,,,,,
4,447,Botman,DEF,Newcastle,2.75,5.0,0.7,2.0,3.0,3.0,0.72,,,,,
4,393,Khusanov,DEF,Man City,1.56,5.5,1.6,0.0,3.0,3.0,0.62,,,,,
4,305,Davis,DEF,Ipswich Town,4.26,4.0,5.1,14.0,3.0,3.0,0.84,,,,,
4,200,Lacroix,DEF,Chelsea,5.19,6.0,8.2,1.0,3.0,3.0,0.95,,,,,
4,362,Jacquet,DEF,Liverpool,6.04,5.0,2.7,9.0,3.0,3.0,0.84,,,,,
4,356,Virgil,DEF,Liverpool,5.54,6.5,17.3,8.0,3.0,3.0,1.0,,,,,
4,338,Ampadu,MID,Leeds,3.65,5.5,1.1,7.0,3.0,3.0,0.95,,,,,
4,161,Lavia,MID,Chelsea,1.84,5.0,0.2,2.0,3.0,3.0,0.44,,,,,
4,579,Araujo,DEF,Liverpool,4.81,5.4,2.2,6.0,3.0,3.0,0.59,,,,,
4,366,Wirtz,MID,Liverpool,4.54,7.4,8.7,3.0,3.0,3.0,0.82,,,,,
4,529,Roefs,GKP,Sunderland,1.89,5.0,3.2,2.0,3.0,3.0,0.95,,,,,
4,496,Kinsky,GKP,Spurs,1.68,4.5,18.9,7.0,3.0,3.0,0.49,,,,,
4,534,Hume,DEF,Sunderland,2.03,4.5,4.8,0.0,3.0,3.0,0.81,,,,,
4,536,Reinildo,DEF,Sunderland,1.84,4.5,0.4,-2.0,3.0,3.0,0.75,,,,,
4,503,Van de Ven,DEF,Spurs,3.56,5.0,3.8,6.0,4.5,3.0,0.83,,,,,
4,455,Tonali,MID,Spurs,2.5,5.4,2.7,3.0,3.0,3.0,0.88,,,,,
4,467,Sels,GKP,Nott'm Forest,1.72,5.0,1.4,3.0,3.0,3.0,0.87,,,,,
4,109,Verbruggen,GKP,Brighton,4.01,4.5,22.1,8.0,3.0,3.0,1.0,,,,,
4,541,Meunier,DEF,Sunderland,3.0,4.5,0.3,2.0,3.0,3.0,0.84,,,,,
4,558,Schlager,MID,Nott'm Forest,1.45,5.0,0.1,3.0,2.7,2.7,0.72,,,,,
4,36,Maatsen,DEF,Aston Villa,2.59,4.5,0.8,1.0,2.7,2.7,0.65,,,,,
4,43,Tielemans,MID,Man Utd,1.55,5.9,1.9,2.0,2.7,2.7,0.72,,,,,
4,295,McBurnie,FWD,Hull City,1.23,5.5,2.0,4.0,2.7,2.7,0.84,,,,,
4,148,Hato,DEF,Chelsea,2.56,4.5,0.8,0.0,2.7,2.7,0.57,,,,,
4,499,Pedro Porro,DEF,Spurs,3.19,5.5,11.5,0.0,4.0,2.7,0.78,,,,,
4,7,Lewis-Skelly,MID,Arsenal,1.21,5.5,0.7,1.0,2.7,2.7,0.46,,,,,
4,210,Wharton,MID,Crystal Palace,3.66,5.5,0.9,2.0,2.7,2.7,0.85,,,,,
4,516,Bentancur,MID,Spurs,1.75,5.5,0.2,3.0,2.7,2.7,0.63,,,,,
4,459,L.Miley,MID,Newcastle,1.91,5.5,0.1,0.0,2.7,2.7,0.62,,,,,
4,247,Hackney,MID,Everton,1.71,5.5,0.2,1.0,2.7,2.7,0.59,,,,,
4,481,Anderson,MID,Man City,2.15,6.3,4.7,5.0,2.7,2.7,0.98,,,,,
4,445,Thiaw,DEF,Newcastle,3.58,5.0,2.2,2.0,2.7,2.7,0.92,,,,,
4,138,Kostoulas,FWD,Brighton,1.66,5.5,0.5,10.0,2.7,2.7,0.28,,,,,
4,313,Clarke,MID,Ipswich Town,1.48,5.5,0.2,1.0,4.0,2.7,0.47,,,,,
4,267,Lukić,MID,Ipswich Town,2.13,5.0,0.1,1.0,2.7,2.7,0.7,,,,,
4,315,Fatawu,MID,Ipswich Town,2.43,5.5,0.2,1.0,2.7,2.7,0.84,,,,,
4,423,Shaw,DEF,Man Utd,2.57,4.4,14.4,0.0,2.3,2.3,1.0,,,,,
4,456,J.Ramsey,MID,Newcastle,0.75,4.9,0.3,0.0,2.3,2.3,0.25,,,,,
4,264,Bobb,MID,Fulham,1.36,5.5,0.3,3.0,2.3,2.3,0.56,,,,,
4,114,Boscagli,DEF,Brighton,2.39,4.5,0.3,6.0,2.3,2.3,0.52,,,,,
4,566,Silva,DEF,Bournemouth,4.63,5.0,0.4,3.0,2.3,2.3,0.84,,,,,
4,506,Udogie,DEF,Spurs,1.26,4.5,0.4,0.0,2.3,2.3,0.36,,,,,
4,51,George Hemmings,MID,Aston Villa,1.09,4.5,1.1,1.0,2.3,2.3,0.38,,,,,
4,643,Chilwell,DEF,Crystal Palace,4.65,4.5,0.2,1.0,7.0,1.8,0.47,,,,,
4,47,Kamara,MID,Aston Villa,1.69,5.0,0.3,2.0,2.3,2.3,0.65,,,,,
4,514,Tel,MID,Spurs,2.04,5.9,0.3,1.0,2.3,2.3,0.59,,,,,
4,46,Barkley,MID,Aston Villa,1.68,5.0,0.3,2.0,2.3,2.3,0.49,,,,,
4,486,McAtee,MID,Nott'm Forest,0.8,5.5,0.1,3.0,2.3,2.3,0.41,,,,,
4,439,Šeško,FWD,Man Utd,0.77,7.0,1.6,1.0,2.3,2.3,0.28,,,,,
4,418,Maguire,DEF,Man Utd,1.78,5.0,13.0,1.0,2.3,2.3,0.69,,,,,
4,32,Cash,DEF,Aston Villa,3.28,4.5,6.9,0.0,2.3,2.3,0.93,,,,,
4,33,Mings,DEF,Aston Villa,1.39,4.5,0.4,0.0,3.5,2.3,0.37,,,,,
4,70,Kluivert,MID,Bournemouth,2.06,6.0,1.0,8.0,2.3,2.3,0.54,,,,,
4,71,Cook,MID,Bournemouth,0.93,5.0,0.2,0.0,2.3,2.3,0.38,,,,,
4,41,Buendía,MID,Aston Villa,2.54,6.0,1.1,2.0,2.3,2.3,0.72,,,,,
4,371,Gravenberch,MID,Liverpool,2.68,5.9,1.5,1.0,2.3,2.3,0.68,,,,,
4,304,O'Shea,DEF,Ipswich Town,4.33,4.0,3.1,1.0,2.3,2.3,0.84,,,,,
4,259,Diop,DEF,Ipswich Town,1.93,4.0,15.1,1.0,2.3,2.3,0.51,,,,,
4,224,Nketiah,FWD,Crystal Palace,2.21,5.5,0.6,0.0,2.3,2.3,0.41,,,,,
4,649,Maitland-Niles,DEF,Everton,1.89,4.5,0.1,6.0,7.0,1.8,0.47,,,,,
4,576,Stroud,MID,Hull City,1.58,5.0,0.1,1.0,2.0,2.0,0.84,,,,,
4,358,Kerkez,DEF,Liverpool,4.13,5.4,2.8,1.0,2.0,2.0,0.82,,,,,
4,336,Okafor,MID,Leeds,2.9,5.9,0.3,9.0,2.0,2.0,0.56,,,,,
4,261,Iwobi,MID,Fulham,1.77,5.5,0.8,3.0,2.0,2.0,0.85,,,,,
4,588,Khalaili,DEF,Crystal Palace,5.63,5.0,0.2,7.0,2.0,2.0,0.72,,,,,
4,552,Brobbey,FWD,Sunderland,1.56,5.9,8.2,1.0,2.0,2.0,0.74,,,,,
4,250,Leno,GKP,Fulham,1.9,4.5,3.1,9.0,2.0,2.0,1.0,,,,,
4,545,Sadiki,MID,Sunderland,1.7,5.0,0.3,2.0,2.0,2.0,0.92,,,,,
4,246,Röhl,MID,Everton,1.33,5.0,0.1,0.0,2.0,2.0,0.47,,,,,
4,67,Rayan,MID,Bournemouth,2.13,6.4,2.1,2.0,2.0,2.0,0.59,,,,,
4,73,Adams,MID,Bournemouth,1.27,5.0,0.3,2.0,2.0,2.0,0.47,,,,,
4,429,Rashford,MID,Man Utd,1.47,7.0,1.6,2.0,2.0,2.0,0.72,,,,,
4,60,Hill,DEF,Bournemouth,2.78,5.5,0.8,2.0,2.0,2.0,0.74,,,,,
4,57,Petrović,GKP,Bournemouth,2.88,4.5,3.3,1.0,2.0,2.0,1.0,,,,,
4,37,Lindelöf,DEF,Aston Villa,1.75,4.5,0.3,1.0,2.0,2.0,0.56,,,,,
4,502,Robertson,DEF,Spurs,1.68,4.5,3.0,7.0,2.0,2.0,0.43,,,,,
4,564,Scherpen,GKP,Ipswich Town,3.8,4.5,0.6,1.0,2.0,2.0,0.84,,,,,
4,562,Maeda,MID,Ipswich Town,2.56,5.4,0.3,1.0,2.0,2.0,0.84,,,,,
4,184,Grimes,MID,Coventry City,3.19,5.0,0.2,2.0,2.0,2.0,0.84,,,,,
4,345,Tanaka,MID,Leeds,1.61,4.9,0.2,6.0,3.0,2.0,0.36,,,,,
4,309,Núñez,MID,Ipswich Town,2.14,5.0,0.1,0.0,3.0,2.0,0.72,,,,,
4,183,Rudoni,MID,Coventry City,3.13,5.0,0.1,2.0,2.0,2.0,0.72,,,,,
4,320,Akpom,FWD,Ipswich Town,1.11,5.0,1.1,0.0,3.0,2.0,0.47,,,,,
4,175,van Ewijk,DEF,Coventry City,5.75,4.0,11.3,0.0,2.0,2.0,0.84,,,,,
4,473,Aina,DEF,Nott'm Forest,1.6,4.5,2.9,2.0,2.0,2.0,0.67,,,,,
4,151,Acheampong,DEF,Chelsea,1.71,4.5,0.4,0.0,1.7,1.7,0.38,,,,,
4,176,Dasilva,DEF,Coventry City,5.71,4.0,0.7,0.0,1.7,1.7,0.84,,,,,
4,619,Palacios,MID,Ipswich Town,1.51,5.0,0.0,4.0,2.5,2.5,0.59,,,,,
4,28,Martinez,GKP,Chelsea,3.07,5.0,4.8,2.0,2.5,1.7,0.78,,,,,
4,337,Aaronson,MID,Leeds,3.33,5.4,0.6,1.0,1.7,1.7,0.74,,,,,
4,347,Nmecha,FWD,Leeds,1.07,5.4,0.5,1.0,2.5,1.7,0.16,,,,,
4,412,Lammens,GKP,Man Utd,1.88,5.0,12.7,2.0,1.7,1.7,0.9,,,,,
4,95,O.Dango,MID,Brentford,2.9,6.4,0.7,1.0,1.7,1.7,0.66,,,,,
4,31,Konsa,DEF,Arsenal,2.56,4.4,12.6,6.0,2.5,1.7,0.68,,,,,
4,61,Truffert,DEF,Bournemouth,3.62,5.5,3.6,3.0,1.7,1.7,1.0,,,,,
4,372,Mac Allister,MID,Liverpool,3.31,5.4,1.4,1.0,1.7,1.7,0.76,,,,,
4,575,Yirenkyi,MID,Coventry City,2.84,4.9,0.2,1.0,1.7,1.7,0.72,,,,,
4,598,Elvedi,DEF,Leeds,4.41,4.5,0.0,2.0,2.5,1.7,0.59,,,,,
4,198,Henderson,GKP,Crystal Palace,3.72,5.0,1.9,0.0,1.7,1.7,0.98,,,,,
4,492,Awoniyi,FWD,Coventry City,2.03,5.5,0.7,-2.0,1.7,1.7,0.3,,,,,
4,45,McGinn,MID,Aston Villa,2.91,5.4,2.3,6.0,1.7,1.7,0.84,,,,,
4,265,Berge,MID,Fulham,1.44,5.0,0.3,3.0,1.7,1.7,0.81,,,,,
4,110,Rushworth,GKP,Coventry City,5.38,4.5,1.0,0.0,1.7,1.7,0.84,,,,,
4,254,Robinson,DEF,Fulham,1.58,4.5,1.5,6.0,1.3,1.3,0.65,,,,,
4,155,Enzo,MID,Man City,2.09,6.9,3.2,2.0,2.0,1.3,0.7,,,,,
4,194,Thomas-Asante,FWD,Coventry City,1.6,5.0,0.8,1.0,1.3,1.3,0.59,,,,,
4,222,Strand Larsen,FWD,Crystal Palace,2.17,6.0,0.5,8.0,1.3,1.3,0.55,,,,,
4,580,Charles,MID,Fulham,1.17,5.0,0.1,5.0,1.3,1.3,0.59,,,,,
4,202,Richards,DEF,Crystal Palace,4.73,5.0,0.7,2.0,1.3,1.3,0.88,,,,,
4,401,Marmoush,FWD,Spurs,1.37,7.0,2.2,2.0,2.0,1.3,0.38,,,,,
4,190,Tchaouna,MID,Coventry City,2.89,5.5,0.1,0.0,1.3,1.3,0.72,,,,,
4,153,Disasi,DEF,Crystal Palace,4.37,4.5,0.1,-3.0,2.0,1.3,0.59,,,,,
